contract_type,detail_url,job_type,location,salary,title
Contract,/jobs/finance-business-partner/52101563?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Basingstoke,"£55,000 - £60,000 per annum",Finance Business Partner
Permanent,/jobs/commercial-finance-analyst/52024121?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,London,"£30,000 - £40,000 per annum",Commercial Finance Analyst
Permanent,/jobs/soc-analyst/52162964?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Hemel Hempstead,"£50,000 - £58,000 per annum",SOC Analyst
Permanent,/jobs/qc-analyst/52126747?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Tredegar,"£27,200 per annum",QC Analyst
Permanent,/jobs/support-analyst/52110220?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,London,"£50,000 - £65,000 per annum",Support Analyst
Permanent,/jobs/head-of-pricing-insurance/52017104?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Cardiff,"£90,000 - £100,000 per annum",Head of Pricing Insurance
Permanent,/jobs/soc-engineer-network-security-ddos/52141976?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time or part-time,London,"£60,000 - £80,000 per annum, OTE, inc benefits, pro-rata, negotiable",SOC Engineer - Network Security / DDoS
Permanent,/jobs/oracle-fusion-finance-systems-analyst/52114585?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Perth,"£45,000 - £56,000 per annum",Oracle Fusion Finance Systems Analyst
Permanent,/jobs/market-risk-business-analyst/52233849?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Northampton,"£60,000 - £70,000 per annum",Market Risk Business Analyst
Permanent,/jobs/commercial-analyst/52231146?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Thame,"£24,000 - £26,000 per annum",Commercial Analyst
Permanent,/jobs/commercial-analyst/52229906?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Reading,"£45,000 - £50,000 per annum",Commercial Analyst
Permanent,/jobs/pricing-analyst/52156673?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Reading,"£45,000 - £50,000 per annum",Pricing Analyst
Permanent,/jobs/pricing-commercial-analyst/52006086?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Reading,"£45,000 - £50,000 per annum",Pricing/ Commercial Analyst
Permanent,/jobs/business-analyst/52250937?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,London,"£42,000 - £47,000 per annum",Business Analyst
Permanent,/jobs/billing-analyst/52144941?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Glasgow,"£25,000 - £28,000 per annum",Billing Analyst
Permanent,/jobs/senior-pricing-analyst/52198154?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time or part-time,London,"£38,000 - £52,000 per annum",Senior Pricing Analyst
Permanent,/jobs/consumer-analyst/52172006?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Marlow,Competitive salary,Consumer Analyst
Permanent,/jobs/financial-analyst-ftc/52094895?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Greenford,"£50,000 - £55,000 per annum",Financial Analyst - FTC
Permanent,/jobs/data-modeller/52163133?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Milton Keynes,"£35,000 - £40,000 per annum",Data Modeller
Permanent,/jobs/finance-analyst-development-projects/52176986?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,London,"£35,000 - £40,000 per annum",Finance Analyst - Development Projects
Permanent,/jobs/financial-planning-analyst/52212865?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Redhill,"£45,000 - £48,000 per annum, inc benefits",Financial Planning Analyst
Permanent,/jobs/product-owner-data/52177519?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Edinburgh,"£37,000 - £44,000 per annum",Product Owner Data
Permanent,/jobs/management-accountant/52133602?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Reigate,"£50,000 - £55,000 per annum, inc benefits",Management Accountant
Permanent,/jobs/management-accountant/52133592?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D51,full-time,Reigate,"£50,000 - £55,000 per annum, inc benefits",Management Accountant
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/pricing-commercial-analyst/52006086?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Reading,"£45,000 - £50,000 per annum",Pricing/ Commercial Analyst
Permanent,/jobs/service-desk-analyst/52200808?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Solihull,"£28,000 - £31,000 per annum",Service Desk Analyst
Permanent,/jobs/business-analyst/52173578?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Reading,"£49,000 - £50,000 per annum, inc benefits, negotiable",Business Analyst
Permanent,/jobs/senior-business-analyst/52132078?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Bristol,"£45,000 - £52,000 per annum",Senior Business Analyst
Permanent,/jobs/fp-a-manager/52130945?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,London,"£55,000 - £60,000 per annum",FP&A Manager
Permanent,/jobs/it-service-desk-analyst/52023217?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Meadowfield Industrial Estate,Competitive salary,IT Service Desk Analyst
Permanent,/jobs/business-analyst/52233867?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,City of London,Competitive salary,Business Analyst
Permanent,/jobs/dynamics-365-ce-data-engineer-hybrid-london-up-to-70k/52116897?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,London,"£50,000 - £70,000 per annum",Dynamics 365 CE Data Engineer - Hybrid - London - Up to £70k!
Permanent,/jobs/compliance-analyst-monitoring/52146584?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,London,"£42,000 - £47,000 per annum","Compliance Analyst, Monitoring"
Permanent,/jobs/fea-engineer/52234009?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Darlington,Competitive salary,FEA Engineer
Contract,/jobs/senior-solution-architect-digital-crm-salesforce/52171539?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,South West England,£600 - £750 per day,"Senior Solution Architect - Digital, CRM, Salesforce"
Permanent,/jobs/senior-data-specialist/52189864?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Glasgow,"£50,000 - £65,000 per annum",Senior Data Specialist
Permanent,/jobs/senior-fp-a-analyst/52183287?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Wokingham,"£55,000 - £65,000 per annum",Senior FP&A Analyst
Permanent,/jobs/financial-analyst-oxford/52189176?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Oxfordshire,"£35,000 - £55,000 per annum, negotiable",Financial Analyst - Oxford
Permanent,/jobs/financial-planning-analyst/52212865?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Redhill,"£45,000 - £48,000 per annum, inc benefits",Financial Planning Analyst
Permanent,/jobs/fp-a-analyst/52075901?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Manchester,"£45,000 - £50,000 per annum",FP&A Analyst
Permanent,/jobs/fp-a-analyst/52203393?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Urmston,"£25,000 - £30,000 per annum",FP&A Analyst
Permanent,/jobs/applications-support-analyst-finance/52176708?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Manchester,"£35,000 - £37,000 per annum",Applications Support Analyst - Finance
Permanent,/jobs/customer-service-advisor/52189272?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Wellingborough,Competitive salary,Customer Service Advisor
Permanent,/jobs/it-business-analyst/52008254?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Cardiff,"£50,000 - £55,000 per annum",IT Business Analyst
Permanent,/jobs/nmc-cyber-detect-analyst/52221126?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Skelmersdale,"£40,000 - £45,000 per annum",NMC Cyber Detect Analyst
Permanent,/jobs/it-support-engineer/52026188?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Chelmsford,"£25,000 - £30,000 per annum",IT Support Engineer
Permanent,/jobs/digital-web-analyst/52013738?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,London,"£49,083 - £52,116 per annum",Digital Web Analyst
Permanent,/jobs/market-analyst-market-researcher/52228768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Sheffield,"£35,000 - £45,000 per annum",Market Analyst / Market Researcher
Permanent,/jobs/management-accountant/52133599?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Reigate,"£50,000 - £55,000 per annum, inc benefits",Management Accountant
Permanent,/jobs/salesforce-integration-analyst/52138740?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,London,Salary negotiable,Salesforce Integration Analyst
Permanent,/jobs/customer-insight-analyst/52023126?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,West London,"£35,000 - £42,000 per annum, inc benefits",Customer Insight Analyst
Permanent,/jobs/1st-line-service-desk-analyst/52054307?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Tamworth,"£22,000 - £25,000 per annum, inc benefits, negotiable",1st Line Service Desk Analyst
Permanent,/jobs/business-analyst/52173422?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Exeter,"£48,000 - £50,000 per annum, inc benefits, negotiable",Business Analyst
Permanent,/jobs/senior-digital-analyst/52071973?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,"Munich, Germany","£75,000 - £85,000 per annum",Senior Digital Analyst
Permanent,/jobs/fp-a-accountant/51870839?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Walsall,"£50,000 - £55,000 per annum",FP&A Accountant
Permanent,/jobs/junior-finance-analyst/52143516?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Wantage,"£25,000 - £30,000 per annum, inc benefits",Junior Finance Analyst
Temporary,/jobs/customer-service-administrator/52142218?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Hardingstone,£115 - £142 per day,Customer Service Administrator
Permanent,/jobs/service-charge-officer-analyst/52133866?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Basingstoke,"£28,000 - £35,000 per annum, inc benefits",Service Charge Officer Analyst
Permanent,/jobs/finance-business-partner/52090567?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D52,full-time,Spalding,"£40,000 - £50,000 per annum",Finance Business Partner
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/fp-a-analyst/52203393?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Urmston,"£25,000 - £30,000 per annum",FP&A Analyst
Contract,/jobs/finance-analyst/52253176?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Darlington,"£27,300 per annum",Finance Analyst
Permanent,/jobs/service-charge-officer-analyst/52133863?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Basingstoke,"£28,000 - £35,000 per annum, inc benefits",Service Charge Officer Analyst
Permanent,/jobs/digital-web-analyst/52012539?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,"£49,083 - £52,116 per annum",Digital Web Analyst
Permanent,/jobs/it-business-analyst/52008254?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Cardiff,"£50,000 - £55,000 per annum",IT Business Analyst
Permanent,/jobs/operations-analyst/52106441?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,City of London,"£45,000 - £52,000 per annum, inc benefits",Operations Analyst
Permanent,/jobs/operations-analyst/52106442?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,City of London,"£45,000 - £52,000 per annum, inc benefits",Operations Analyst
Permanent,/jobs/operations-analyst/52106440?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,City of London,"£45,000 - £52,000 per annum, inc benefits",Operations Analyst
Permanent,/jobs/reinsurance-accounting-analyst/52175297?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,City of London,"£55,000 - £65,000 per annum, inc benefits, negotiable",Reinsurance Accounting Analyst
Contract,/jobs/business-analyst-irr-pra/52234089?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,£650 - £706 per day,Business Analyst - IRR - PRA
Permanent,/jobs/management-accountant/52133599?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Reigate,"£50,000 - £55,000 per annum, inc benefits",Management Accountant
Permanent,/jobs/salesforce-integration-analyst/52138740?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,Salary negotiable,Salesforce Integration Analyst
Permanent,/jobs/model-developer/52203900?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,"£45,000 - £55,000 per annum",Model Developer
Permanent,/jobs/lead-credit-risk-analyst/52149432?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Sheffield,"£40,000 - £55,000 per annum",Lead Credit Risk Analyst
Permanent,/jobs/lead-credit-analyst/52149242?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Leeds,"£40,000 - £55,000 per annum",Lead Credit Analyst
Permanent,/jobs/senior-underwriting-analyst/52009587?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,City of London,Competitive salary, Senior Underwriting Analyst 
Permanent,/jobs/1st-line-service-desk-analyst/52054307?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Tamworth,"£22,000 - £25,000 per annum, inc benefits, negotiable",1st Line Service Desk Analyst
Permanent,/jobs/senior-finance-analyst/52084421?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,"£60,000 - £70,000 per annum",Senior Finance Analyst
Permanent,/jobs/development-finance-analyst/52063408?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,"£40,000 - £50,000 per annum",Development Finance Analyst
Contract,/jobs/financial-analyst-accountant-sap-s4-hanna/52005097?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Warwickshire,Salary negotiable,Financial Analyst/Accountant  SAP S4 HANNA
Permanent,/jobs/business-analyst/52173422?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Exeter,"£48,000 - £50,000 per annum, inc benefits, negotiable",Business Analyst
Permanent,/jobs/service-charge-officer-analyst/52133866?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Basingstoke,"£28,000 - £35,000 per annum, inc benefits",Service Charge Officer Analyst
Permanent,/jobs/finance-business-partner/52090567?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Spalding,"£40,000 - £50,000 per annum",Finance Business Partner
Permanent,/jobs/senior-credit-risk-impairment-analyst/52252975?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Milton Keynes,"£40,000 - £52,000 per annum",Senior Credit Risk Impairment Analyst
Permanent,/jobs/global-non-life-insurance-researcher/52148449?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,"£50,000 - £54,000 per annum",Global Non Life Insurance Researcher
Permanent,/jobs/application-support-analyst/52186432?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Harrogate,"£25,000 - £30,000 per annum",Application Support Analyst
Permanent,/jobs/payroll-and-benefits-advisor/52109991?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,£180 per day,Payroll and Benefits Advisor
Permanent,/jobs/internal-audit-analyst/52149658?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Manchester,"£30,000 - £40,000 per annum",Internal Audit Analyst
Permanent,/jobs/distribution-executive/50361821?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,City of London,"£35,000 - £45,000 per annum",Distribution Executive 
Permanent,/jobs/financial-planning-analyst/52132196?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,London,"£65,000 - £75,000 per annum",Financial Planning & Analyst
Contract,/jobs/data-engineer-abinitio-and-ms-azure/52107756?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D53,full-time,Reading,Salary negotiable,Data Engineer - AbInitio and MS Azure
